Date,mean_temperature,mean_humidity,mean_wind.speed,mean_visibility,mean_dew.point.temperature,mean_solar_radiation,max_solar_radiation,mean_Rainfall,max_Rainfall,mean_Snowfall,max_snowfall,nbre_location
2017-12-19,-3.40952380952381,49.3333333333333,2.23809523809524,1645.42857142857,-13.2,0.314761904761905,1.17,0,0,2.33333333333333,2.6,4382
2017-12-20,-4.07619047619048,66.5238095238095,1.12857142857143,1363.42857142857,-9.58571428571429,0.121904761904762,0.71,0.00952380952380952,0.1,2.02857142857143,2.4,4616
2017-12-21,-0.678947368421053,72.0526315789474,1.28947368421053,765.421052631579,-5.58421052631579,0.283157894736842,1.08,0,0,1.62631578947368,2.2,5782
2017-12-22,2.61304347826087,66.9565217391304,0.947826086956522,804.478260869565,-3.00434782608696,0.148260869565217,0.71,0,0,0.334782608695652,0.8,7232
2017-12-23,6.25238095238095,75.0476190476191,1.17142857142857,319.238095238095,2.03809523809524,0.156190476190476,0.72,0,0,0,0,6672
2017-12-24,3.36190476190476,82.2857142857143,1.8952380952381,365.095238095238,0.533333333333333,0.029047619047619,0.19,0.952380952380952,9.5,0,0,2062
2017-12-25,-2.09166666666667,43.375,2.7,1916.91666666667,-13.2166666666667,0.282083333333333,1.18,0,0,0,0,4014
2017-12-26,-3.26666666666667,43.5833333333333,2.8625,1960.29166666667,-15.3666666666667,0.28,1.18,0,0,0,0,5653
2017-12-27,-6.9952380952381,30.6190476190476,2.02380952380952,1996,-21.7952380952381,0.314761904761905,1.16,0,0,0,0,5399
2017-12-28,-2.70869565217391,44.5217391304348,1.30869565217391,1592,-13.5652173913043,0.149130434782609,0.8,0,0,0,0,6642
2017-12-29,2.26521739130435,65.0434782608696,1.20869565217391,514.608695652174,-3.67391304347826,0.168260869565217,0.83,0,0,0,0,7711
2017-12-30,1.38095238095238,76.3333333333333,0.933333333333333,223.952380952381,-2.43333333333333,0.107142857142857,0.51,0.0238095238095238,0.3,0,0,4074
2017-12-31,0.175,58.35,2.345,1135.9,-8.56,0.25,1.15,0.01,0.2,0.55,1.2,3471
2018-01-01,-1.33478260869565,39.3478260869565,1.46086956521739,1894.13043478261,-13.9304347826087,0.26695652173913,1.1,0,0,0,0,4338
2018-01-02,-1.58181818181818,43.8181818181818,1.75454545454545,1706.04545454545,-13.3681818181818,0.220454545454545,0.95,0,0,0,0,6494
2018-01-03,-4.37272727272727,40.4545454545455,2.15454545454545,1941.59090909091,-15.9863636363636,0.298181818181818,1.13,0,0,0,0,6559
2018-01-04,-4.335,43.2,1.305,1797.1,-15.235,0.215,0.92,0,0,0,0,6501
2018-01-05,-3.22380952380952,48.9523809523809,1.61428571428571,1430.7619047619,-12.5380952380952,0.225714285714286,1.01,0,0,0,0,7015
2018-01-06,-2.79545454545455,46,1.44090909090909,1559.27272727273,-13.3045454545455,0.255,1.14,0,0,0,0,5228
2018-01-07,-1.3304347826087,43.4347826086956,0.804347826086957,1453.30434782609,-12.4913043478261,0.16304347826087,0.75,0,0,0,0,4762
2018-01-08,1.48181818181818,48.2727272727273,1.57272727272727,1164.31818181818,-8.80909090909091,0.108636363636364,0.6,0,0,0.159090909090909,1,5759
2018-01-09,-3.85652173913043,58.2173913043478,3.03478260869565,1539.13043478261,-10.9521739130435,0.243478260869565,1.11,0,0,0.469565217391304,1,5548
2018-01-10,-7.02173913043478,53.304347826087,2.99130434782609,1854.5652173913,-15.4,0.297826086956522,1.18,0.0347826086956522,0.5,0.408695652173913,0.8,4209
2018-01-11,-10.7666666666667,49.875,2.6375,1828.125,-19.3208333333333,0.283333333333333,1.2,0,0,0,0,4065
2018-01-12,-10.5666666666667,35.8095238095238,1.78095238095238,1981.28571428571,-23.2142857142857,0.302857142857143,1.19,0,0,0,0,4159
2018-01-13,-4.51739130434783,63.4347826086956,0.852173913043478,1070.95652173913,-10.6304347826087,0.109130434782609,0.66,0.0173913043478261,0.2,0.0695652173913043,0.6,3551
2018-01-14,0.168181818181818,65.4090909090909,1.09090909090909,684.772727272727,-5.79545454545455,0.173181818181818,0.9,0,0,0,0,4273
2018-01-15,4.8952380952381,63.2380952380952,1.54761904761905,664.904761904762,-1.9,0.222380952380952,0.91,0.00952380952380952,0.2,0,0,6382
2018-01-16,3.24545454545455,59.5454545454545,0.759090909090909,430.045454545455,-4.00454545454545,0.100909090909091,0.53,0,0,0,0,6753
2018-01-17,4.68571428571429,63.1904761904762,1.23333333333333,345.952380952381,-1.81428571428571,0.198571428571429,0.75,0,0,0,0,6340
2018-01-18,2.35217391304348,63.4782608695652,1.91304347826087,559.173913043478,-4.35217391304348,0.132173913043478,0.72,0,0,0,0,6431
2018-01-19,0.922727272727273,41.3636363636364,1.60454545454545,1504.59090909091,-11.2363636363636,0.247727272727273,1.08,0,0,0,0,7520
2018-01-20,1.91428571428571,59.3809523809524,1.42857142857143,858.571428571429,-5.21428571428571,0.171904761904762,0.85,0,0,0,0,5624
2018-01-21,0.243478260869565,38.3478260869565,1.12608695652174,1348.60869565217,-13.3130434782609,0.245217391304348,1,0,0,0,0,5021
2018-01-22,0.373913043478261,51.7391304347826,1.38695652173913,1344.69565217391,-9.76086956521739,0.0817391304347826,0.6,0.143478260869565,3.3,0.269565217391304,1,4550
2018-01-23,-10.9166666666667,44.5416666666667,3.675,1912.04166666667,-21.0708333333333,0.3175,1.26,0,0,0.970833333333333,1,4029
2018-01-24,-14.0260869565217,30.8260869565217,3.43478260869565,1985.47826086957,-27.6913043478261,0.336086956521739,1.27,0,0,0.817391304347826,0.9,3202
2018-01-25,-13.8227272727273,33.2727272727273,2.90909090909091,1996.18181818182,-26.6681818181818,0.330909090909091,1.26,0,0,0.581818181818182,0.7,3161
2018-01-26,-14.7636363636364,34.0909090909091,2.42272727272727,1892.59090909091,-27.1863636363636,0.293636363636364,1.26,0,0,0.427272727272727,0.5,2979
2018-01-27,-10.2260869565217,37.8260869565217,1.55217391304348,1811.65217391304,-22.2521739130435,0.317391304347826,1.24,0,0,0.178260869565217,0.3,2741
2018-01-28,-5.94347826086956,34.3478260869565,2.66521739130435,1927.52173913043,-19.4869565217391,0.277391304347826,1.16,0,0,0,0,2876
2018-01-29,-8.55,35.9545454545455,2.74090909090909,1942.68181818182,-21.2818181818182,0.346363636363636,1.28,0,0,0,0,4136
2018-01-30,-5.86363636363636,58.0454545454545,1.30454545454545,1442.04545454545,-13.4090909090909,0.245909090909091,1.18,0.0681818181818182,1.5,0.790909090909091,3.5,3408
2018-01-31,-2.03181818181818,56.4090909090909,1.74545454545455,1553.72727272727,-10.4409090909091,0.177272727272727,0.64,0,0,2.71363636363636,3.5,3878
2018-02-01,-3.64545454545455,43.0454545454545,1.57727272727273,1924.81818181818,-15.1090909090909,0.367727272727273,1.3,0,0,0.840909090909091,1.6,5425
2018-02-02,-3.0952380952381,50.9523809523809,1.64761904761905,1686.52380952381,-12.4047619047619,0.234285714285714,1.2,0,0,0,0,6002
2018-02-03,-6.61666666666667,48.9166666666667,3.79583333333333,1678.75,-16.125,0.56875,2.25,0.0208333333333333,0.4,0.0916666666666667,0.3,3338
2018-02-04,-9.51304347826087,41.1739130434783,3.07391304347826,1845.4347826087,-20.6260869565217,0.525217391304348,2.22,0,0,0,0,2535
2018-02-05,-9.21818181818182,36.8636363636364,3.16818181818182,1973.04545454545,-21.6909090909091,0.650454545454546,2.29,0,0,0,0,3980
2018-02-06,-9.98636363636364,35.5454545454545,3.17727272727273,1958.31818181818,-22.5636363636364,0.564090909090909,2.3,0,0,0,0,4035
2018-02-07,-8.51304347826087,40.5652173913044,1.57826086956522,1823.65217391304,-20.3652173913043,0.575217391304348,2.12,0,0,0,0,4745
2018-02-08,-4.42608695652174,43.8695652173913,1.23478260869565,1639.26086956522,-15.5869565217391,0.567391304347826,2.11,0,0,0,0,5661
2018-02-09,-0.0541666666666667,42.4583333333333,1.09583333333333,1181.58333333333,-11.8041666666667,0.273333333333333,1.16,0,0,0,0,6316
2018-02-10,0.0521739130434783,48.8260869565217,3.14782608695652,1116.65217391304,-11.2913043478261,0.409130434782609,1.66,0,0,0,0,4473
2018-02-11,-6,39.3913043478261,2.70434782608696,1962.21739130435,-18.0826086956522,0.53304347826087,2.35,0,0,0,0,2898
2018-02-12,-5.72857142857143,39.2380952380952,2.93333333333333,1925.52380952381,-17.8190476190476,0.654285714285714,2.29,0,0,0,0,4861
2018-02-13,-1.745,54.9,2.55,1952.35,-9.84,0.4625,2.11,0,0,0,0,6315
2018-02-14,3.80555555555556,55.5555555555556,2.5,1339.16666666667,-4.71111111111111,0.361111111111111,1.68,0,0,0,0,6818
2018-02-15,-0.55,28.3,2.385,1982.2,-17.2,0.4905,2.28,0,0,0,0,3532
2018-02-16,-1.50952380952381,40.8095238095238,1.9952380952381,1900.19047619048,-13.7238095238095,0.492380952380952,2.25,0,0,0,0,2641
2018-02-17,-3.05909090909091,26.6363636363636,2.71818181818182,1970.90909090909,-20.1954545454545,0.682272727272727,2.46,0,0,0,0,3166
2018-02-18,-0.679166666666667,26.5,1.2875,1985.58333333333,-18.0291666666667,0.4675,1.98,0,0,0,0,4610
2018-02-19,1.88636363636364,45.8636363636364,1.55909090909091,1272.59090909091,-8.76363636363636,0.458181818181818,1.77,0,0,0,0,7652
2018-02-20,1.23809523809524,45.4761904761905,2.55714285714286,1239.95238095238,-11.5142857142857,0.645714285714286,2.21,0,0,0,0,8003
2018-02-21,-0.916666666666667,30,2.3375,1972.125,-17.4333333333333,0.636666666666667,2.49,0,0,0,0,7539
2018-02-22,0.908695652173913,55.695652173913,2.04782608695652,1510.91304347826,-7.01304347826087,0.410869565217391,1.72,0,0,0,0,7760
2018-02-23,4.19,79.6,1.91,248,0.765,0.4535,1.94,0.02,0.4,1.63,4,5845
2018-02-24,2.7625,52.6666666666667,2.3125,963,-7.45416666666667,0.545416666666667,2.36,0,0,0,0,6403
2018-02-25,1.82272727272727,39.8636363636364,1.81818181818182,1703.36363636364,-11.0545454545455,0.620454545454545,2.5,0,0,0,0,6548
2018-02-26,2.49545454545455,47.3181818181818,1.32272727272727,1331.04545454545,-8.59545454545455,0.728636363636364,2.48,0,0,0,0,9295
2018-02-27,3.95217391304348,46.7391304347826,0.873913043478261,884.782608695652,-6.46521739130435,0.124347826086957,0.53,0,0,0,0,8910
2018-02-28,5.2578947368421,66.0526315789474,2.13684210526316,572.263157894737,-0.931578947368421,0.0863157894736842,0.39,0.736842105263158,9.5,0,0,3868
2018-03-01,0.265,61.7,3.56,1091.9,-7.065,0.831,2.95,0.005,0.1,0,0,5179
2018-03-02,-0.995652173913044,36.4782608695652,1.66086956521739,1683.47826086957,-14.7695652173913,0.789565217391304,2.83,0,0,0,0,8481
2018-03-03,7.17916666666667,33.5416666666667,1.59583333333333,1712.91666666667,-9.09166666666667,0.751666666666667,2.75,0,0,0,0,12239
2018-03-04,9.83333333333333,89,1.22916666666667,582.625,8.00833333333333,0.163333333333333,0.64,0.104166666666667,2,0,0,4736
2018-03-05,5.84285714285714,68.1428571428571,1.9047619047619,1816.19047619048,-0.0619047619047619,0.562380952380952,2.46,0.166666666666667,2,0,0,8645
2018-03-06,4.8047619047619,46.7142857142857,1.66190476190476,1823.19047619048,-6.8952380952381,0.80952380952381,2.65,0,0,0,0,12051
2018-03-07,6.36521739130435,50.0434782608696,1.70869565217391,1868.13043478261,-3.60869565217391,0.467826086956522,2.09,0,0,0,0,11218
2018-03-08,4.81818181818182,77.5909090909091,2.09090909090909,847.454545454545,1.00909090909091,0.468181818181818,2.23,0.204545454545455,2,0,0,7758
2018-03-09,4.61739130434783,61.8260869565217,1.5304347826087,1081.86956521739,-2.34782608695652,0.444347826086956,1.71,0,0,0,0,11690
2018-03-10,4.27391304347826,65.2173913043478,1.89565217391304,962.130434782609,-2.12173913043478,0.697826086956522,2.66,0,0,0,0,11112
2018-03-11,6.71739130434783,54.1739130434783,1.95217391304348,922.04347826087,-3.60434782608696,0.787391304347826,2.69,0,0,0,0,11891
2018-03-12,7.74782608695652,44.2608695652174,1.38695652173913,827.95652173913,-3.90434782608696,0.605217391304348,2.23,0,0,0,0,13387
2018-03-13,11.4826086956522,59.7826086956522,1.65652173913043,959.478260869565,3.61739130434783,0.51,2.6,0,0,0,0,16011
2018-03-14,16.8695652173913,59.9565217391304,2.30869565217391,1775.26086956522,8.64782608695652,0.663913043478261,2.66,0,0,0,0,19228
2018-03-15,13,91.2916666666667,2.0125,613.791666666667,11.425,0.06125,0.26,1.125,17,0,0,6275
2018-03-16,7.49545454545455,50.4090909090909,1.93636363636364,1991.45454545455,-2.79545454545455,0.880454545454545,2.99,0,0,0,0,15325
2018-03-17,6.66666666666667,46.9523809523809,1.60952380952381,1643.33333333333,-4.4,0.836190476190476,2.52,0,0,0,0,15437
2018-03-18,8.3,54.1052631578947,1.28421052631579,817.894736842105,-0.8,0.331052631578947,1.13,0,0,0,0,9657
2018-03-19,7.99090909090909,70.4090909090909,2.30909090909091,1254.36363636364,2.55454545454545,0.131818181818182,0.57,0.0681818181818182,0.5,0,0,9016
2018-03-20,5.04166666666667,40.5833333333333,3.45833333333333,1996.79166666667,-7.28333333333333,0.598333333333333,2.59,0,0,0,0,11563
2018-03-21,2.12916666666667,59.625,1.75,1783.875,-5.65833333333333,0.255416666666667,1.38,0.0416666666666667,0.5,0,0,7432
2018-03-22,4.79130434782609,62.6086956521739,2.24782608695652,1248.08695652174,-2.67391304347826,0.885652173913044,2.91,0,0,0,0,14055
2018-03-23,6.075,57.2083333333333,1.9375,800.083333333333,-2.69166666666667,0.795,2.87,0,0,0,0,15017
2018-03-24,7.51363636363636,59.6818181818182,2.16363636363636,451.636363636364,-0.118181818181818,0.664090909090909,2.48,0,0,0,0,12291
2018-03-25,9.31739130434783,67.0434782608696,1.70434782608696,264.130434782609,2.81739130434783,0.732608695652174,2.75,0,0,0,0,11255
2018-03-26,10.4,67.3809523809524,1.8952380952381,442.47619047619,3.4952380952381,0.715714285714286,2.8,0,0,0,0,13268
2018-03-27,13.1681818181818,60.8636363636364,1.62727272727273,484.181818181818,5.42727272727273,0.636818181818182,2.54,0,0,0,0,14778
2018-03-28,14.452380952381,63.8571428571429,2.33333333333333,942.190476190476,7.3047619047619,0.663809523809524,2.14,0,0,0,0,17409
2018-03-29,15.6391304347826,66.3478260869565,1.70434782608696,539.521739130435,8.88260869565217,0.646086956521739,2.32,0,0,0,0,17522
2018-03-30,14.8636363636364,54.4545454545455,1.85,923.454545454545,4.59090909090909,0.860454545454545,2.87,0,0,0,0,19396
2018-03-31,13.9047619047619,54.7142857142857,1.86666666666667,1200.38095238095,4.1,0.786666666666667,2.57,0,0,0,0,19337
2018-04-01,15.1833333333333,68.9166666666667,1.57083333333333,831.833333333333,9.37083333333333,0.302083333333333,1.53,0,0,0,0,17324
2018-04-02,18.2166666666667,65.5416666666667,2.00416666666667,1099.45833333333,11.2125,0.589166666666667,2.28,0,0,0,0,21697
2018-04-03,17.9583333333333,70.2916666666667,2.1125,1157.625,12.2791666666667,0.286666666666667,1.12,0,0,0,0,20886
2018-04-04,13.5909090909091,71.9090909090909,1.8,1515.36363636364,7.90454545454545,0.762272727272727,3.24,0.845454545454545,7,0,0,20124
2018-04-05,7.78695652173913,86.9565217391304,2.01304347826087,1182.82608695652,5.5,0.0878260869565217,0.4,0.391304347826087,2,0,0,2264
2018-04-06,6.4952380952381,75.1904761904762,2.89047619047619,861.52380952381,1.92857142857143,0.482857142857143,1.88,0.333333333333333,2,0,0,11794
2018-04-07,4.22608695652174,46.304347826087,4.03478260869565,1580.47826086957,-7.16521739130435,0.79304347826087,2.99,0.00869565217391304,0.1,0,0,11250
2018-04-08,3.8125,56.9583333333333,1.73333333333333,1578.91666666667,-4.8625,0.330416666666667,1.55,0.125,1.9,0,0,6586
2018-04-09,7.75652173913044,58.7826086956522,1.07391304347826,951.260869565217,-1.80869565217391,0.935652173913044,3.06,0,0,0,0,19418
2018-04-10,15.555,45.5,3.755,1672.7,3.25,0.847,2.94,0.1,1.5,0,0,16259
2018-04-11,12.6681818181818,52.4090909090909,2.89545454545455,1353.81818181818,1.61818181818182,0.991363636363636,3.32,0,0,0,0,552
2018-04-12,12.9782608695652,33.1739130434783,2.57391304347826,1880.78260869565,-4.31739130434783,1.06782608695652,3.2,0,0,0,0,22798
2018-04-13,14.5304347826087,21.7826086956522,1.40869565217391,1997.73913043478,-7.55652173913044,0.546521739130435,2.27,0,0,0,0,23427
2018-04-14,9.5875,75.1666666666667,1.82916666666667,1388.79166666667,4.46666666666667,0.145416666666667,0.52,0.375,2,0,0,6839
2018-04-15,9.03181818181818,69.5,2.22727272727273,1303.81818181818,3.48636363636364,0.558181818181818,2.52,0,0,0,0,10181
2018-04-16,11.4291666666667,43.875,1.6,1836.66666666667,-1.53333333333333,1.03291666666667,3.21,0,0,0,0,23348
2018-04-17,12.5695652173913,37.2608695652174,1.70434782608696,1621.86956521739,-2.22608695652174,0.974782608695652,3.16,0,0,0,0,22294
2018-04-18,11.8,36.6818181818182,1.84545454545455,1487.09090909091,-3.39090909090909,0.906363636363636,3.27,0,0,0,0,21722
2018-04-19,13.5363636363636,37.6818181818182,1.80454545454545,1161.72727272727,-1.55909090909091,0.901363636363636,2.89,0,0,0,0,17811
2018-04-20,18.3,44.8181818181818,1.35,782.136363636364,5.28181818181818,1.03090909090909,3.03,0,0,0,0,22795
2018-04-21,18.6590909090909,35.1818181818182,1.76818181818182,1292.81818181818,-0.104545454545455,1.11136363636364,3.31,0,0,0,0,24571
2018-04-22,15.9818181818182,53.4545454545455,1.08636363636364,1543.36363636364,5.61818181818182,0.207727272727273,1.13,0.613636363636364,4,0,0,6155
2018-04-23,9.42173913043478,93.7391304347826,2.2,734.565217391304,8.40434782608696,0.112608695652174,0.43,2.5,8,0,0,1157
2018-04-24,12.2545454545455,65.5454545454545,1.42727272727273,1932.86363636364,5.42272727272727,0.455454545454545,1.54,0.136363636363636,2.4,0,0,20515
2018-04-25,14.5,37.9565217391304,1.48695652173913,1875.13043478261,-0.869565217391304,1.08565217391304,3.18,0,0,0,0,26489
2018-04-26,15.1739130434783,50.2173913043478,1.93913043478261,1333,3.95652173913043,0.950869565217391,2.84,0,0,0,0,25689
2018-04-27,15.6863636363636,50.5454545454545,1.74090909090909,1026.59090909091,4.9,1.04090909090909,2.99,0,0,0,0,26022
2018-04-28,15.4909090909091,50,2.01818181818182,1174.72727272727,3.75454545454545,1.03909090909091,3.25,0,0,0,0,25001
2018-04-29,15.9045454545455,43.2727272727273,1.97727272727273,1263.54545454545,2.44545454545455,1.04272727272727,3.35,0,0,0,0,25176
2018-04-30,18.604347826087,60.9130434782609,1.53913043478261,498.652173913043,10.6217391304348,0.794347826086957,2.96,0,0,0,0,25723
2018-05-01,20.3416666666667,72.7916666666667,1.4375,456.458333333333,15.1208333333333,0.5175,1.92,0,0,0,0,26698
2018-05-02,15.9434782608696,89.3478260869565,1.8695652173913,496.782608695652,14.0913043478261,0.107391304347826,0.45,0.521739130434783,4,0,0,7245
2018-05-03,11.0166666666667,64.9583333333333,2.78333333333333,1786.20833333333,4.16666666666667,0.5075,1.68,0.0416666666666667,0.5,0,0,21338
2018-05-04,14.0181818181818,46.1818181818182,2.80454545454545,1818.22727272727,1.89545454545455,1.15818181818182,3.39,0,0,0,0,26890
2018-05-05,17.5478260869565,47.304347826087,2.69565217391304,1860.17391304348,5.68695652173913,0.848695652173913,2.72,0,0,0,0,25338
2018-05-06,16.8590909090909,84.4545454545455,1.03181818181818,1207.68181818182,13.9818181818182,0.371818181818182,1.74,0.977272727272727,3.5,0,0,14649
2018-05-07,18.9916666666667,62.7083333333333,1.20416666666667,1703.91666666667,10.7375,0.7375,3.05,0,0,0,0,28122
2018-05-08,17.4809523809524,52.4285714285714,1.69047619047619,1931.14285714286,7.29047619047619,0.848095238095238,2.89,0,0,0,0,26317
2018-05-09,15.9772727272727,48.7272727272727,1.74090909090909,1955.04545454545,4.75454545454545,1.21681818181818,3.34,0,0,0,0,28391
2018-05-10,15.7454545454545,64.0909090909091,2.24545454545455,1158.5,8.58636363636364,1.20590909090909,3.26,0,0,0,0,772
2018-05-11,15.795652173913,63.9130434782609,1.73913043478261,661.739130434783,8.35217391304348,0.81304347826087,3.17,0,0,0,0,26835
2018-05-12,14.2208333333333,85.2083333333333,0.983333333333333,425.041666666667,11.4083333333333,0.055,0.15,1.3125,3.5,0,0,2364
2018-05-13,15.8130434782609,84.4347826086957,1.80434782608696,663.086956521739,12.8913043478261,0.613478260869565,2.4,0.0434782608695652,0.5,0,0,26397
2018-05-14,17.8565217391304,72.3478260869565,1.42608695652174,361.04347826087,12.3130434782609,0.801304347826087,2.74,0,0,0,0,28024
2018-05-15,22.6875,56.4583333333333,1.07916666666667,790.583333333333,12.7291666666667,0.8825,3.14,0,0,0,0,28424
2018-05-16,22.4454545454545,90.6363636363636,1.90454545454545,475.545454545455,20.65,0.0727272727272727,0.39,2.02272727272727,35,0,0,5920
2018-05-17,21.1375,95.875,1.16666666666667,750.875,20.3666666666667,0.165,1.5,3.4375,19,0,0,3580
2018-05-18,16.8913043478261,89.5217391304348,1.27826086956522,1047.86956521739,15.0173913043478,0.208695652173913,0.72,0.326086956521739,2,0,0,16695
2018-05-19,17.2444444444444,46.3888888888889,1.58888888888889,1995,5.86111111111111,1.26722222222222,3.52,0,0,0,0,31339
2018-05-20,17.0454545454545,33.7727272727273,1.39090909090909,2000,0.504545454545455,0.602727272727273,1.89,0,0,0,0,27557
2018-05-21,17.6173913043478,31.6521739130435,1.43913043478261,1855.65217391304,3.56521739130435,0.954782608695652,3.49,0,0,0,0,31574
2018-05-22,18.1958333333333,60.4583333333333,1.05416666666667,1153.04166666667,12.8416666666667,0.452916666666667,1.87,0.375,2.5,0,0,12913
2018-05-23,17.5782608695652,60.9130434782609,2.72173913043478,1637.65217391304,8.76956521739131,1.2695652173913,3.52,0.434782608695652,3.5,0,0,28467
2018-05-24,18.2478260869565,46.3478260869565,2.30434782608696,1601.86956521739,5.93478260869565,1.17478260869565,3.28,0,0,0,0,28882
2018-05-25,19.785,48.25,1.745,1316.1,7.24,0.882,3.36,0,0,0,0,29261
2018-05-26,21.6739130434783,49.8695652173913,1.4304347826087,1141.08695652174,9.8304347826087,1.16782608695652,3.29,0,0,0,0,28229
2018-05-27,20.8272727272727,43.6363636363636,1.97272727272727,1578,7.33181818181818,0.746363636363636,2.22,0,0,0,0,28719
2018-05-28,22.4772727272727,43.6363636363636,1.62272727272727,1675.40909090909,10.9727272727273,1.20181818181818,3.33,0,0,0,0,31139
2018-05-29,21.5619047619048,65.7619047619048,1.74761904761905,1123.42857142857,13.6285714285714,0.592857142857143,2.5,0.0476190476190476,1,0,0,24069
2018-05-30,20.755,68.25,1.81,999.5,14.215,0.957,2.94,0,0,0,0,30757
2018-05-31,20.1090909090909,62.2272727272727,1.86363636363636,1218.45454545455,11.9545454545455,1.04954545454545,3.2,0,0,0,0,31848
2018-06-01,23.7083333333333,50.125,1.95416666666667,1598.16666666667,11.8625,1.16416666666667,3.3,0,0,0,0,11821
